qid,class_name,label
982,hallucinated,1
983,grounded,0
983,hallucinated,1
984,grounded,0
984,hallucinated,1
985,grounded,0
985,hallucinated,1
986,grounded,0
986,hallucinated,1
987,grounded,0
987,hallucinated,1
988,grounded,0
988,hallucinated,1
989,grounded,0
989,hallucinated,1
990,grounded,0
990,hallucinated,1
991,grounded,0
991,hallucinated,1
992,grounded,0
992,hallucinated,1
995,grounded,0
995,hallucinated,1
996,grounded,0
996,hallucinated,1
997,grounded,0
997,hallucinated,1
998,grounded,0
998,hallucinated,1
999,grounded,0
999,hallucinated,1
1000,grounded,0
1000,hallucinated,1
1001,grounded,0
1001,hallucinated,1
1003,grounded,0
1003,hallucinated,1
1004,grounded,0
1004,hallucinated,1
1005,grounded,0
1005,hallucinated,1
1006,grounded,0
1006,hallucinated,1
1007,grounded,0
1007,hallucinated,1
1008,grounded,0
1008,hallucinated,1
1011,grounded,0
1011,hallucinated,1
1012,grounded,0
1012,hallucinated,1
1013,grounded,0
1013,hallucinated,1
1014,grounded,0
1014,hallucinated,1
1015,grounded,0
1015,hallucinated,1
1016,grounded,0
1016,hallucinated,1
1017,grounded,0
1017,hallucinated,1
1019,grounded,0
1019,hallucinated,1
1021,grounded,0
1021,hallucinated,1
1023,grounded,0
1023,hallucinated,1
1024,grounded,0
1024,hallucinated,1
1025,grounded,0
1025,hallucinated,1
1027,grounded,0
1027,hallucinated,1
1028,grounded,0
1028,hallucinated,1
1029,grounded,0
1029,hallucinated,1
1030,grounded,0
1030,hallucinated,1
1031,grounded,0
1031,hallucinated,1
1032,grounded,0
1032,hallucinated,1
1033,grounded,0
1033,hallucinated,1
1035,grounded,0
1035,hallucinated,1
1036,grounded,0
1036,hallucinated,1
1037,grounded,0
1037,hallucinated,1
1039,grounded,0
1039,hallucinated,1
1040,grounded,0
1040,hallucinated,1
1041,grounded,0
1041,hallucinated,1
1042,grounded,0
1042,hallucinated,1
1043,grounded,0
1043,hallucinated,1
1044,grounded,0
1044,hallucinated,1
1045,grounded,0
1045,hallucinated,1
1047,grounded,0
1047,hallucinated,1
1048,grounded,0
1048,hallucinated,1
1049,grounded,0
1049,hallucinated,1
1050,grounded,0
1050,hallucinated,1
1051,grounded,0
1051,hallucinated,1
1052,grounded,0
1052,hallucinated,1
1053,grounded,0
1053,hallucinated,1
1054,grounded,0
1054,hallucinated,1
1055,grounded,0
1055,hallucinated,1
1058,grounded,0
1058,hallucinated,1
1059,grounded,0
1059,hallucinated,1
1060,grounded,0
1060,hallucinated,1
1061,grounded,0
1061,hallucinated,1
1062,grounded,0
1062,hallucinated,1
1063,grounded,0
1063,hallucinated,1
1064,grounded,0
1064,hallucinated,1
1065,grounded,0
1065,hallucinated,1
1066,grounded,0
1066,hallucinated,1
1067,grounded,0
1067,hallucinated,1
1069,grounded,0
1069,hallucinated,1
1070,grounded,0
1070,hallucinated,1
1072,grounded,0
1072,hallucinated,1
1073,grounded,0
1073,hallucinated,1
1074,grounded,0
1074,hallucinated,1
1075,grounded,0
1075,hallucinated,1
1077,grounded,0
1077,hallucinated,1
1079,grounded,0
1079,hallucinated,1
1080,grounded,0
1080,hallucinated,1
1081,grounded,0
1081,hallucinated,1
1082,grounded,0
1082,hallucinated,1
1083,grounded,0
1083,hallucinated,1
1085,grounded,0
1085,hallucinated,1
1086,grounded,0
1086,hallucinated,1
1088,grounded,0
1088,hallucinated,1
1089,grounded,0
1089,hallucinated,1
1091,grounded,0
1091,hallucinated,1
1092,grounded,0
1092,hallucinated,1
1093,grounded,0
1093,hallucinated,1
1094,grounded,0
1094,hallucinated,1
1096,grounded,0
1096,hallucinated,1
1097,grounded,0
1097,hallucinated,1
1098,grounded,0
1098,hallucinated,1
1099,grounded,0
1099,hallucinated,1
1100,grounded,0
1100,hallucinated,1
1101,grounded,0
1101,hallucinated,1
1102,grounded,0
1102,hallucinated,1
1104,grounded,0
1104,hallucinated,1
1105,grounded,0
1105,hallucinated,1
1106,grounded,0
1106,hallucinated,1
1108,grounded,0
1108,hallucinated,1
1110,grounded,0
1110,hallucinated,1
1114,grounded,0
1114,hallucinated,1
1115,grounded,0
1115,hallucinated,1
1116,grounded,0
1116,hallucinated,1
1117,grounded,0
1117,hallucinated,1
1118,grounded,0
1118,hallucinated,1
1119,grounded,0
1119,hallucinated,1
1120,grounded,0
1120,hallucinated,1
1122,grounded,0
1122,hallucinated,1
1124,grounded,0
1124,hallucinated,1
1125,grounded,0
1125,hallucinated,1
1126,grounded,0
1126,hallucinated,1
1128,grounded,0
1128,hallucinated,1
1129,grounded,0
1129,hallucinated,1
1130,grounded,0
1130,hallucinated,1
1131,grounded,0
1131,hallucinated,1
1132,grounded,0
1132,hallucinated,1
1133,grounded,0
1133,hallucinated,1
1134,grounded,0
1134,hallucinated,1
1135,grounded,0
1135,hallucinated,1
1136,grounded,0
1136,hallucinated,1
1137,grounded,0
1137,hallucinated,1
1138,grounded,0
1138,hallucinated,1
1139,grounded,0
1139,hallucinated,1
1140,grounded,0
1140,hallucinated,1
1141,grounded,0
1141,hallucinated,1
1143,grounded,0
1143,hallucinated,1
1146,grounded,0
1146,hallucinated,1
1148,grounded,0
1148,hallucinated,1
1150,grounded,0
1150,hallucinated,1
1151,grounded,0
1151,hallucinated,1
1152,grounded,0
1152,hallucinated,1
1154,grounded,0
1154,hallucinated,1
1157,grounded,0
1157,hallucinated,1
1158,grounded,0
1158,hallucinated,1
1159,grounded,0
1159,hallucinated,1
1160,grounded,0
1160,hallucinated,1
1161,grounded,0
1161,hallucinated,1
1163,grounded,0
1163,hallucinated,1
1164,grounded,0
1164,hallucinated,1
1165,grounded,0
1165,hallucinated,1
1166,grounded,0
1166,hallucinated,1
1167,grounded,0
1167,hallucinated,1
1168,grounded,0
1168,hallucinated,1
1169,grounded,0
1169,hallucinated,1
1170,grounded,0
1170,hallucinated,1
1171,grounded,0
1171,hallucinated,1
1172,grounded,0
1172,hallucinated,1
1173,grounded,0
1173,hallucinated,1
1174,grounded,0
1174,hallucinated,1
1176,grounded,0
1176,hallucinated,1
1177,grounded,0
1177,hallucinated,1
1178,grounded,0
1178,hallucinated,1
1179,grounded,0
1179,hallucinated,1
1181,grounded,0
1181,hallucinated,1
1182,grounded,0
1182,hallucinated,1
1184,grounded,0
1184,hallucinated,1
1185,grounded,0
1185,hallucinated,1
1186,grounded,0
1186,hallucinated,1
1187,grounded,0
1187,hallucinated,1
1189,grounded,0
1189,hallucinated,1
1191,grounded,0
1191,hallucinated,1
1192,grounded,0
1192,hallucinated,1
1193,grounded,0
1193,hallucinated,1
1196,grounded,0
1196,hallucinated,1
1198,grounded,0
1198,hallucinated,1
1200,grounded,0
1200,hallucinated,1
1201,grounded,0
1201,hallucinated,1
1202,grounded,0
1202,hallucinated,1
1203,grounded,0
1203,hallucinated,1
1204,grounded,0
1204,hallucinated,1
1205,grounded,0
1205,hallucinated,1
1206,grounded,0
1206,hallucinated,1
1207,grounded,0
1207,hallucinated,1
1209,grounded,0
1209,hallucinated,1
1211,grounded,0
1211,hallucinated,1
1212,grounded,0
1212,hallucinated,1
1213,grounded,0
1213,hallucinated,1
1214,grounded,0
1214,hallucinated,1
1215,grounded,0
1215,hallucinated,1
1216,grounded,0
1216,hallucinated,1
1218,grounded,0
1218,hallucinated,1
1219,grounded,0
1219,hallucinated,1
1221,grounded,0
1221,hallucinated,1
1223,grounded,0
1223,hallucinated,1
1225,grounded,0
1225,hallucinated,1
1226,grounded,0
1226,hallucinated,1
1227,grounded,0
1227,hallucinated,1
1228,grounded,0
1228,hallucinated,1
1229,grounded,0
1229,hallucinated,1
1230,grounded,0
1230,hallucinated,1
1231,grounded,0
1231,hallucinated,1
1232,grounded,0
1232,hallucinated,1
1233,grounded,0
1233,hallucinated,1
1234,grounded,0
1234,hallucinated,1
1235,grounded,0
1235,hallucinated,1
1236,grounded,0
1236,hallucinated,1
1237,grounded,0
1237,hallucinated,1
1238,grounded,0
1238,hallucinated,1
1239,grounded,0
1239,hallucinated,1
1240,grounded,0
1240,hallucinated,1
1241,grounded,0
1241,hallucinated,1
1242,grounded,0
1242,hallucinated,1
1243,grounded,0
1243,hallucinated,1
1244,grounded,0
1244,hallucinated,1
1246,grounded,0
1246,hallucinated,1
1248,grounded,0
1248,hallucinated,1
1249,grounded,0
1249,hallucinated,1
1251,grounded,0
1251,hallucinated,1
1252,grounded,0
1252,hallucinated,1
1255,grounded,0
1255,hallucinated,1
1256,grounded,0
1256,hallucinated,1
1257,grounded,0
1257,hallucinated,1
1258,grounded,0
1258,hallucinated,1
1259,grounded,0
1259,hallucinated,1
1260,grounded,0
1260,hallucinated,1
1262,grounded,0
1262,hallucinated,1
1264,grounded,0
1264,hallucinated,1
1265,grounded,0
1265,hallucinated,1
1266,grounded,0
1266,hallucinated,1
1267,grounded,0
1267,hallucinated,1
1268,grounded,0
1268,hallucinated,1
1269,grounded,0
1269,hallucinated,1
1270,grounded,0
1270,hallucinated,1
1271,grounded,0
1271,hallucinated,1
1272,grounded,0
1272,hallucinated,1
1273,grounded,0
1273,hallucinated,1
1274,grounded,0
1274,hallucinated,1
1275,grounded,0
1275,hallucinated,1
1276,grounded,0
1276,hallucinated,1
1278,grounded,0
1278,hallucinated,1
1279,grounded,0
1279,hallucinated,1
1280,grounded,0
1280,hallucinated,1
1281,grounded,0
1281,hallucinated,1
1282,grounded,0
1282,hallucinated,1
1283,grounded,0
1283,hallucinated,1
1284,grounded,0
1284,hallucinated,1
1286,grounded,0
1286,hallucinated,1
1287,grounded,0
1287,hallucinated,1
1288,grounded,0
1288,hallucinated,1
1289,grounded,0
1289,hallucinated,1
1290,grounded,0
1290,hallucinated,1
1291,grounded,0
1291,hallucinated,1
1292,grounded,0
1292,hallucinated,1
1293,grounded,0
1293,hallucinated,1
1294,grounded,0
1294,hallucinated,1
1296,grounded,0
1296,hallucinated,1
1298,grounded,0
1298,hallucinated,1
1299,grounded,0
1299,hallucinated,1
1300,grounded,0
1300,hallucinated,1
1301,grounded,0
1301,hallucinated,1
1302,grounded,0
1302,hallucinated,1
1303,grounded,0
1303,hallucinated,1
1304,grounded,0
1304,hallucinated,1
1305,grounded,0
1305,hallucinated,1
1306,grounded,0
1306,hallucinated,1
1307,grounded,0
1307,hallucinated,1
1308,grounded,0
1308,hallucinated,1
1309,grounded,0
1309,hallucinated,1
1311,grounded,0
1311,hallucinated,1
1312,grounded,0
1312,hallucinated,1
1316,grounded,0
1316,hallucinated,1
1317,grounded,0
1317,hallucinated,1
1319,grounded,0
1319,hallucinated,1
1320,grounded,0
1320,hallucinated,1
1321,grounded,0
1321,hallucinated,1
1322,grounded,0
1322,hallucinated,1
1323,grounded,0
1323,hallucinated,1
1324,grounded,0
1324,hallucinated,1
1325,grounded,0
1325,hallucinated,1
1326,grounded,0
1326,hallucinated,1
1327,grounded,0
1327,hallucinated,1
1329,grounded,0
1329,hallucinated,1
1331,grounded,0
1331,hallucinated,1
1332,grounded,0
1332,hallucinated,1
1333,grounded,0
1333,hallucinated,1
1334,grounded,0
1334,hallucinated,1
1335,grounded,0
1335,hallucinated,1
1336,grounded,0
1336,hallucinated,1
1337,grounded,0
1337,hallucinated,1
1338,grounded,0
1338,hallucinated,1
1340,grounded,0
1340,hallucinated,1
1341,grounded,0
1341,hallucinated,1
1342,grounded,0
1342,hallucinated,1
1343,grounded,0
1343,hallucinated,1
1344,grounded,0
1344,hallucinated,1
1345,grounded,0
1345,hallucinated,1
1348,grounded,0
1348,hallucinated,1
1350,grounded,0
1350,hallucinated,1
1351,grounded,0
1351,hallucinated,1
1352,grounded,0
1352,hallucinated,1
1353,grounded,0
1353,hallucinated,1
1354,grounded,0
1354,hallucinated,1
1356,grounded,0
1356,hallucinated,1
1357,grounded,0
1357,hallucinated,1
1358,grounded,0
1358,hallucinated,1
1359,grounded,0
1359,hallucinated,1
1361,grounded,0
1361,hallucinated,1
1362,grounded,0
1362,hallucinated,1
1363,grounded,0
1363,hallucinated,1
1364,grounded,0
1364,hallucinated,1
1365,grounded,0
1365,hallucinated,1
1366,grounded,0
1366,hallucinated,1
1367,grounded,0
1367,hallucinated,1
1368,grounded,0
1368,hallucinated,1
1370,grounded,0
1370,hallucinated,1
1371,grounded,0
1371,hallucinated,1
1374,grounded,0
1374,hallucinated,1
1375,grounded,0
1375,hallucinated,1
1376,grounded,0
1376,hallucinated,1
1377,grounded,0
1377,hallucinated,1
1378,grounded,0
1378,hallucinated,1
1379,grounded,0
1379,hallucinated,1
1380,grounded,0
1380,hallucinated,1
1381,grounded,0
1381,hallucinated,1
1382,grounded,0
1382,hallucinated,1
1384,grounded,0
1384,hallucinated,1
1385,grounded,0
1385,hallucinated,1
1386,grounded,0
1386,hallucinated,1
1387,grounded,0
1387,hallucinated,1
1388,grounded,0
1388,hallucinated,1
1389,grounded,0
1389,hallucinated,1
1390,grounded,0
1390,hallucinated,1
1391,grounded,0
1391,hallucinated,1
1394,grounded,0
1394,hallucinated,1
1395,grounded,0
1395,hallucinated,1
1396,grounded,0
1396,hallucinated,1
1397,grounded,0
1397,hallucinated,1
1398,grounded,0
1398,hallucinated,1
1399,grounded,0
1399,hallucinated,1
1401,grounded,0
1401,hallucinated,1
1403,grounded,0
1403,hallucinated,1
1404,grounded,0
1404,hallucinated,1
1405,grounded,0
1405,hallucinated,1
1407,grounded,0
1407,hallucinated,1
1409,grounded,0
1409,hallucinated,1
1410,grounded,0
1410,hallucinated,1
1411,grounded,0
1411,hallucinated,1
1412,grounded,0
1412,hallucinated,1
1414,grounded,0
1414,hallucinated,1
1415,grounded,0
1415,hallucinated,1
1416,grounded,0
1416,hallucinated,1
1417,grounded,0
1417,hallucinated,1
1419,grounded,0
1419,hallucinated,1
1420,grounded,0
1420,hallucinated,1
1421,grounded,0
1421,hallucinated,1
1422,grounded,0
1422,hallucinated,1
1423,grounded,0
1423,hallucinated,1
1424,grounded,0
1424,hallucinated,1
1425,grounded,0
1425,hallucinated,1
1427,grounded,0
1427,hallucinated,1
1428,grounded,0
1428,hallucinated,1
1430,grounded,0
1430,hallucinated,1
1431,grounded,0
1431,hallucinated,1
1433,grounded,0
1433,hallucinated,1
1434,grounded,0
1434,hallucinated,1
1435,grounded,0
1435,hallucinated,1
1436,grounded,0
1436,hallucinated,1
1437,grounded,0
1437,hallucinated,1
1439,grounded,0
1439,hallucinated,1
1440,grounded,0
1440,hallucinated,1
1442,grounded,0
1442,hallucinated,1
1443,grounded,0
1443,hallucinated,1
1444,grounded,0
1444,hallucinated,1
1445,grounded,0
1445,hallucinated,1
1447,grounded,0
1447,hallucinated,1
1448,grounded,0
1448,hallucinated,1
1449,grounded,0
1449,hallucinated,1
1450,grounded,0
1450,hallucinated,1
1451,grounded,0
1451,hallucinated,1
1452,grounded,0
1452,hallucinated,1
1454,grounded,0
1454,hallucinated,1
1455,grounded,0
1455,hallucinated,1
1456,grounded,0
1456,hallucinated,1
1457,grounded,0
1457,hallucinated,1
1459,grounded,0
1459,hallucinated,1
1460,grounded,0
1460,hallucinated,1
1461,grounded,0
1461,hallucinated,1
1462,grounded,0
1462,hallucinated,1
1463,grounded,0
1463,hallucinated,1
1464,grounded,0
1464,hallucinated,1
1465,grounded,0
1465,hallucinated,1
1466,grounded,0
1466,hallucinated,1
1467,grounded,0
1467,hallucinated,1
1468,grounded,0
1468,hallucinated,1
1469,grounded,0
1469,hallucinated,1
1471,grounded,0
1471,hallucinated,1
1473,grounded,0
1473,hallucinated,1
1474,grounded,0
1474,hallucinated,1
1475,grounded,0
1475,hallucinated,1
1476,grounded,0
1476,hallucinated,1
1477,grounded,0
1477,hallucinated,1
1478,grounded,0
1478,hallucinated,1
1480,grounded,0
1480,hallucinated,1
1481,grounded,0
1481,hallucinated,1
1484,grounded,0
1484,hallucinated,1
1485,grounded,0
1485,hallucinated,1
1486,grounded,0
1486,hallucinated,1
1487,grounded,0
1487,hallucinated,1
1489,grounded,0
1489,hallucinated,1
1490,grounded,0
1490,hallucinated,1
1491,grounded,0
1491,hallucinated,1
1492,grounded,0
1492,hallucinated,1
1493,grounded,0
1493,hallucinated,1
1495,grounded,0
1495,hallucinated,1
1497,grounded,0
1497,hallucinated,1
1499,grounded,0
1499,hallucinated,1
1500,grounded,0
1500,hallucinated,1
1502,grounded,0
1502,hallucinated,1
1503,grounded,0
1503,hallucinated,1
1504,grounded,0
1504,hallucinated,1
1505,grounded,0
1505,hallucinated,1
1506,grounded,0
1506,hallucinated,1
1507,grounded,0
1507,hallucinated,1
1508,grounded,0
1508,hallucinated,1
1510,grounded,0
1510,hallucinated,1
1511,grounded,0
1511,hallucinated,1
1514,grounded,0
1514,hallucinated,1
1515,grounded,0
1515,hallucinated,1
1517,grounded,0
1517,hallucinated,1
1518,grounded,0
1518,hallucinated,1
1519,grounded,0
1519,hallucinated,1
1520,grounded,0
1520,hallucinated,1
1521,grounded,0
1521,hallucinated,1
1522,grounded,0
1522,hallucinated,1
1523,grounded,0
1523,hallucinated,1
1524,grounded,0
1524,hallucinated,1
1525,grounded,0
1525,hallucinated,1
1526,grounded,0
1526,hallucinated,1
1528,grounded,0
1528,hallucinated,1
1529,grounded,0
1529,hallucinated,1
1531,grounded,0
1531,hallucinated,1
1532,grounded,0
1532,hallucinated,1
1533,grounded,0
1533,hallucinated,1
1534,grounded,0
1534,hallucinated,1
1535,grounded,0
1535,hallucinated,1
1537,grounded,0
1537,hallucinated,1
1538,grounded,0
1538,hallucinated,1
1539,grounded,0
1539,hallucinated,1
1540,grounded,0
1540,hallucinated,1
1541,grounded,0
1541,hallucinated,1
1542,grounded,0
1542,hallucinated,1
1545,grounded,0
1545,hallucinated,1
1546,grounded,0
1546,hallucinated,1
1547,grounded,0
1547,hallucinated,1
1548,grounded,0
1548,hallucinated,1
1549,grounded,0
1549,hallucinated,1
1551,grounded,0
1551,hallucinated,1
1552,grounded,0
1552,hallucinated,1
1553,grounded,0
1553,hallucinated,1
1554,grounded,0
1554,hallucinated,1
1555,grounded,0
1555,hallucinated,1
1556,grounded,0
1556,hallucinated,1
1557,grounded,0
1557,hallucinated,1
1559,grounded,0
1559,hallucinated,1
1560,grounded,0
1560,hallucinated,1
1561,grounded,0
1561,hallucinated,1
1563,grounded,0
1563,hallucinated,1
1564,grounded,0
1564,hallucinated,1
1565,grounded,0
1565,hallucinated,1
1566,grounded,0
1566,hallucinated,1
1567,grounded,0
1567,hallucinated,1
1570,grounded,0
1570,hallucinated,1
1571,grounded,0
1571,hallucinated,1
1572,grounded,0
1572,hallucinated,1
1573,grounded,0
1573,hallucinated,1
1574,grounded,0
1574,hallucinated,1
1577,grounded,0
1577,hallucinated,1
1579,grounded,0
1579,hallucinated,1
1580,grounded,0
1580,hallucinated,1
1581,grounded,0
1581,hallucinated,1
1582,grounded,0
1582,hallucinated,1
1583,grounded,0
1583,hallucinated,1
1584,grounded,0
1584,hallucinated,1
1585,grounded,0
1585,hallucinated,1
1586,grounded,0
1586,hallucinated,1
1587,grounded,0
1587,hallucinated,1
1588,grounded,0
1588,hallucinated,1
1589,grounded,0
1589,hallucinated,1
1590,grounded,0
1590,hallucinated,1
1591,grounded,0
1591,hallucinated,1
1592,grounded,0
1592,hallucinated,1
1594,grounded,0
1594,hallucinated,1
1596,grounded,0
1596,hallucinated,1
1598,grounded,0
1598,hallucinated,1
1600,grounded,0
1600,hallucinated,1
1601,grounded,0
1601,hallucinated,1
1602,grounded,0
1602,hallucinated,1
1603,grounded,0
1603,hallucinated,1
1604,grounded,0
1604,hallucinated,1
1605,grounded,0
1605,hallucinated,1
1607,grounded,0
1607,hallucinated,1
1609,grounded,0
1609,hallucinated,1
1610,grounded,0
1610,hallucinated,1
1611,grounded,0
1611,hallucinated,1
1612,grounded,0
1612,hallucinated,1
1613,grounded,0
1613,hallucinated,1
1614,grounded,0
1614,hallucinated,1
1615,grounded,0
1615,hallucinated,1
1619,grounded,0
1619,hallucinated,1
1620,grounded,0
1620,hallucinated,1
1621,grounded,0
1621,hallucinated,1
1622,grounded,0
1622,hallucinated,1
1624,grounded,0
1624,hallucinated,1
1625,grounded,0
1625,hallucinated,1
1627,grounded,0
1627,hallucinated,1
1628,grounded,0
1628,hallucinated,1
1629,grounded,0
1629,hallucinated,1
1630,grounded,0
1630,hallucinated,1
1632,grounded,0
1632,hallucinated,1
1633,grounded,0
1633,hallucinated,1
1634,grounded,0
1634,hallucinated,1
1635,grounded,0
1635,hallucinated,1
1636,grounded,0
1636,hallucinated,1
1637,grounded,0
1637,hallucinated,1
1638,grounded,0
1638,hallucinated,1
1639,grounded,0
1639,hallucinated,1
1640,grounded,0
1640,hallucinated,1
1641,grounded,0
1641,hallucinated,1
